Date,800,1400,1800
1,30.5,30.46,30.43
2,30.43,30.45,30.48
3,30.46,30.44,30.43
4,30.41,30.43,30.42
5,30.42,30.41,30.41
6,30.41,30.43,30.44
7,30.43,30.42,30.4
8,30.31,30.26,30.21
9,30.18,30.16,30.14
10,30.01,29.97,29.94
11,29.74,29.65,29.66
12,29.96,30.04,30.05
13,29.98,30.03,30.07
14,30.22,30.24,30.2
15,29.93,30.21,30.33
16,30.54,30.53,30.48
17,30.44,30.46,30.46
18,30.4,30.35,30.35
19,30.71,30.8,30.84
20,30.91,30.91,30.88
21,30.78,30.74,30.72
22,30.66,30.6,30.57
23,30.4,30.33,30.26
24,30.13,30.06,29.99
25,29.55,29.48,29.34
26,29.06,29.09,29.1
27,29.16,29.32,29.42
28,29.48,29.01,28.84
