Date,800,1400,1800
1,30.33,30.31,30.3
2,30.23,30.22,30.17
3,30.09,30.04,30.01
4,29.92,29.84,29.77
5,29.46,29.45,29.45
6,29.43,29.47,29.49
7,29.66,29.72,29.72
8,29.75,29.82,29.86
9,29.93,29.97,29.97
10,30.01,30.04,30.04
11,30.04,30.05,30.05
12,30.08,30.1,30.09
13,30.08,30.09,30.09
14,30.07,30.07,30.07
15,30.12,30.16,30.17
16,30.21,30.16,30.11
17,29.85,29.75,29.71
18,29.63,29.66,29.67
19,29.82,29.85,29.81
20,29.59,29.42,29.35
21,29.31,29.38,29.38
22,29.64,29.83,29.83
23,29.94,29.99,30
24,30.03,30.02,30.02
25,30.1,30.11,30.09
26,30.14,30.17,30.17
27,30.11,30.2,30.21
28,30.28,30.3,30.31
29,30.29,30.27,30.27
30,30.25,30.27,30.27
