Date,800,1400,1800
1,30.19,30.04,29.95
2,30.11,30.19,30.24
3,30.43,30.44,30.47
4,30.4,30.35,30.3
5,30.1,,30.16
6,30.07,30.08,30.06
7,30.03,29.97,29.9
8,29.68,29.57,29.56
9,29.99,30.18,30.27
10,30.32,30.33,30.33
11,30.39,30.44,30.45
12,30.41,30.39,30.29
13,30.02,29.91,29.87
14,29.77,29.74,29.69
15,29.38,29.27,29.17
16,29.04,29.22,29.23
17,29.35,29.39,29.45
18,29.29,29.19,29.2
19,29.56,29.65,29.72
20,29.73,29.68,29.51
21,29.56,29.68,29.71
22,29.8,29.76,29.74
23,29.65,29.75,29.82
24,29.14,29.11,29.11
25,29.37,29.53,29.65
26,29.85,29.95,29.97
27,29.98,29.99,29.99
28,29.95,29.9,29.88
29,29.99,30.06,30.07
30,30.07,30.07,30.07
31,30.1,30.14,30.15
