Date,800,1400,1800
1,30.52,30.48,30.48
2,30.51,30.51,30.49
3,30.49,30.51,30.53
4,30.57,30.59,30.59
5,30.65,30.6,30.56
6,30.43,30.35,30.3
7,30.26,30.16,30.06
8,29.82,29.85,29.89
9,30.01,30,29.97
10,29.89,29.9,29.89
11,29.85,29.86,29.83
12,29.91,30.02,30.06
13,30.12,30.07,30.02
14,29.81,29.69,29.61
15,29.57,29.62,29.67
16,29.72,29.71,29.7
17,29.66,29.62,29.59
18,29.62,29.63,29.65
19,29.75,29.78,29.79
20,29.73,29.63,29.56
21,29.38,29.42,29.48
22,29.77,29.87,29.9
23,29.98,29.99,29.99
24,30.05,30.01,29.96
25,29.87,29.75,29.69
26,29.41,29.43,29.45
27,29.57,29.78,29.91
28,30.14,30.2,30.17
29,29.86,29.64,29.54
30,29.25,29.52,29.63
31,29.89,30.01,30.08
