Date,800,1400,1800
1,29.24,29.28,29.26
2,29.21,29.37,29.44
3,29.66,29.74,29.75
4,29.73,29.71,29.68
5,29.47,29.5,29.52
6,29.33,29.36,29.58
7,29.92,30.06,30.14
8,30.19,30.14,30.12
9,30.02,30.07,30.09
10,30.14,30.14,30.09
11,30.02,30.05,30.05
12,30.05,30.09,30.09
13,30.09,30.09,30.05
14,30.13,30.19,30.19
15,30.33,30.39,30.4
16,30.52,30.57,30.58
17,30.48,30.4,30.38
18,30.24,30.22,30.2
19,30.23,30.26,30.24
20,30.27,30.35,30.35
21,30.5,30.59,30.62
22,30.73,30.71,30.7
23,30.63,30.65,30.61
24,30.52,30.46,30.4
25,30.23,30.21,30.21
26,30.23,30.22,30.22
27,30.33,30.32,30.29
28,29.89,29.69,29.58
