Date,800,1400,1800
1,30.59,30.57,30.53
2,30.48,30.51,30.52
3,30.51,30.51,30.51
4,30.53,30.57,30.57
5,30.56,30.54,30.52
6,30.48,30.49,30.47
7,30.38,30.29,30.21
8,30.08,30.06,30.07
9,30.2,30.24,30.27
10,30.38,30.41,30.41
11,30.47,30.48,30.45
12,30.39,30.39,30.35
13,30.44,30.44,30.42
14,30.41,30.4,30.37
15,30.43,30.45,30.44
16,30.49,30.52,30.47
17,30.35,30.26,30.2
18,30.09,30.04,29.98
19,29.72,29.58,29.53
20,29.61,29.72,29.76
21,29.72,29.64,29.6
22,29.72,29.87,29.94
23,30.16,30.17,30.22
24,30.31,30.32,30.3
25,30.2,30.09,29.96
26,29.91,30.09,30.14
27,30.29,30.33,30.31
28,30.35,30.38,30.36
29,30.33,30.3,30.24
