Date,800,1400,1800
1,29.83,29.91,30.01
2,30.33,30.48,30.4
3,30.35,30.34,30.32
4,30.28,30.29,30.27
5,30.23,30.19,30.16
6,30.12,30.12,30.09
7,30.02,30.02,30.01
8,30.24,30.32,30.37
9,30.38,30.38,30.35
10,30.34,30.35,30.33
11,30.33,30.36,30.34
12,30.34,30.36,30.35
13,30.35,30.32,30.3
14,30.21,30.18,30.12
15,29.93,29.86,29.83
16,29.94,29.98,30.03
17,30.13,30.13,30.08
18,30.21,30.23,30.24
19,30.31,30.31,30.31
20,30.32,30.32,30.3
21,30.32,30.35,30.35
22,30.43,30.48,30.5
23,30.53,30.53,30.48
24,30.36,30.35,30.2
25,29.93,29.81,29.79
26,29.64,29.58,29.69
27,30.06,30.08,30.1
28,30.14,30.29,30.28
29,30.14,30.08,29.99
30,30.02,30.02,29.98
31,29.82,29.73,29.63
