Date,800,1400,1800
1,29.53,29.53,29.53
2,29.58,29.59,29.6
3,29.58,29.73,29.81
4,29.93,29.99,29.99
5,30.08,30.12,30.13
6,30.23,30.24,30.25
7,30.23,30.2,30.2
8,30.23,30.23,30.22
9,30.18,30.19,30.19
10,30.14,30.11,30.09
11,29.93,29.86,29.78
12,29.56,29.55,29.49
13,29.17,28.99,29.06
14,29.26,29.27,29.24
15,29.25,29.42,29.53
16,29.74,29.66,29.6
17,29.47,29.45,29.54
18,29.89,30.03,30.04
19,29.99,,
20,30.12,30.24,30.26
21,30.13,29.98,29.87
22,29.47,29.39,29.27
23,29.36,29.54,29.57
24,29.73,29.77,29.75
25,29.38,29.28,29.4
26,29.48,29.59,29.67
27,29.84,29.79,29.68
28,29.32,29.55,29.62
29,29.13,29.29,29.52
30,29.71,29.65,29.63
