Date,800,1400,1800
1,30.06,30.13,30.11
2,30.13,30.13,30.18
3,30.17,30.17,30.14
4,30.09,30.09,30.07
5,30.01,29.99,29.94
6,29.84,29.83,29.78
7,29.5,29.47,29.45
8,29.24,29.35,29.49
9,29.7,29.82,29.85
10,29.92,29.98,30.02
11,30.1,30.12,30.13
12,30.09,30.04,30.01
13,29.91,29.89,29.85
14,29.76,29.8,29.81
15,29.88,29.93,29.92
16,29.84,29.91,29.94
17,30,30.03,30.02
18,29.97,29.93,29.9
19,29.74,29.84,29.83
20,29.72,29.68,29.57
21,29.68,29.7,29.65
22,29.72,29.82,29.9
23,30.07,30.16,30.19
24,30.15,30.11,30.01
25,29.56,29.35,29.27
26,29.9,29.95,29.85
27,29.9,29.92,29.89
28,29.75,29.81,29.86
29,30.03,30.03,30
30,29.91,29.94,29.94
31,29.91,30.06,30.09
