Date,800,1400,1800
1,30.26,30.25,30.23
2,30.19,30.21,30.21
3,30.25,30.26,30.25
4,30.17,30.07,29.99
5,29.68,29.62,29.64
6,29.67,29.7,29.67
7,29.81,29.87,29.89
8,30,30.09,30.13
9,30.31,30.35,30.34
10,30.27,30.17,30.09
11,30.05,30.08,30.08
12,30.14,30.16,30.15
13,30.12,30.12,30.09
14,30.02,30.02,29.99
15,29.91,29.91,29.87
16,29.84,29.75,29.69
17,29.73,29.66,29.62
18,29.61,29.72,29.76
19,29.73,29.72,29.73
20,29.67,29.57,29.47
21,29.39,29.44,29.46
22,29.64,29.78,29.83
23,30.12,30.21,30.24
24,30.22,30.2,30.12
25,29.99,30.08,30.11
26,30.26,30.26,30.22
27,29.9,29.91,30.05
28,30.17,30.19,30.21
29,30.29,30.32,30.32
30,30.26,30.18,30.11
