Date,800,1400,1800
1,29.11,29.17,29.22
2,29.71,29.93,30.07
3,30.15,30.09,30.02
4,29.79,29.82,29.86
5,30.05,30.1,30.11
6,30.08,30.04,30.02
7,30.15,30.21,30.26
8,30.3,30.27,30.27
9,30.24,30.23,30.23
10,30.21,30.19,30.15
11,29.91,29.8,29.72
12,29.63,29.67,29.72
13,30,30.09,30.11
14,30.11,30.07,30.03
15,29.88,29.8,29.77
16,29.66,29.66,29.7
17,29.87,29.96,29.99
18,30.14,30.2,30.21
19,30.23,30.21,30.19
20,30.21,30.21,30.21
21,30.23,30.27,30.28
22,30.33,30.31,30.31
23,30.27,30.25,30.24
24,30.32,30.33,30.3
25,30.22,30.14,30.09
26,29.91,29.88,29.85
27,29.68,29.68,29.67
28,29.87,29.96,29.98
29,29.94,29.81,29.71
30,29.78,29.9,29.94
31,30.13,30.16,30.16
