Date,800,1400,1800
1,29.7,29.94,30.02
2,30.06,29.93,29.84
3,29.95,30.01,30.01
4,29.95,29.88,29.87
5,29.8,29.78,29.75
6,29.84,29.77,29.71
7,29.89,30.02,30.03
8,29.75,29.72,29.62
9,29.53,29.64,29.57
10,29.01,29.36,29.53
11,29.73,29.8,29.82
12,29.78,29.81,29.91
13,30.04,30.07,30.05
14,29.98,29.96,29.93
15,30.01,30,30.04
16,29.73,29.71,29.73
17,30.05,30.08,30.08
18,30.12,30.09,30.08
19,30.02,30,30.01
20,30.06,30.03,30.01
21,29.57,29.49,29.47
22,29.55,29.56,29.54
23,29.34,29.52,29.32
24,29.45,29.59,29.67
25,29.72,29.64,29.56
26,29.41,29.44,29.47
27,29.53,29.68,29.73
28,29.75,29.81,29.81
29,29.95,30.03,30.04
30,29.76,29.59,29.59
31,29.7,29.73,29.73
