Date,800,1400,1800
1,30.23,30.28,30.31
2,30.27,30.23,30.15
3,29.96,29.9,29.87
4,29.84,29.81,29.76
5,29.77,29.8,29.84
6,29.91,29.91,29.86
7,29.77,29.77,29.76
8,29.74,29.77,29.82
9,30.06,30.13,30.18
10,30.3,30.34,30.33
11,30.39,30.42,30.39
12,30.35,30.33,30.29
13,30.21,30.18,30.14
14,30.11,30.11,30.11
15,30.09,30.09,30.05
16,30,29.93,29.9
17,29.92,29.99,30.02
18,30.08,30.06,30.01
19,29.95,29.9,29.83
20,29.75,29.81,29.88
21,30.19,30.28,30.27
22,30.13,30.07,30.07
23,30.03,29.98,29.95
24,29.91,29.95,29.95
25,30,30.06,30.09
26,30.17,30.02,30.19
27,30.2,30.02,30.16
28,30.07,30.04,30.02
29,29.99,30,30.01
30,30.07,30.11,30.12
