Date,800,1400,1800
1,29.81,29.88,29.93
2,30.04,30.11,30.15
3,30.21,30.25,30.29
4,30.27,30.27,30.27
5,30.25,30.25,30.22
6,30.17,30.17,30.17
7,30.14,30.11,30.08
8,30.01,30.01,29.99
9,29.9,29.84,29.8
10,29.65,29.6,29.6
11,29.78,29.85,29.87
12,29.91,29.95,29.95
13,29.92,29.91,29.91
14,29.83,29.85,29.81
15,29.68,29.72,29.74
16,29.76,29.91,29.95
17,29.95,29.94,29.91
18,29.85,29.85,29.85
19,29.81,29.89,29.94
20,29.97,30.02,30.04
21,30.08,30.11,30.11
22,30.18,30.18,30.09
23,29.83,29.89,29.91
24,29.77,29.79,29.83
25,29.76,29.67,29.57
26,29.58,29.54,29.5
27,29.43,29.53,29.66
28,29.74,29.94,29.97
29,30.05,30.05,29.99
30,30.08,30.14,30.18
31,30.19,30.24,30.32
