Date,800,1400,1800
1,30.46,30.46,30.41
2,30.35,30.33,30.28
3,30.21,30.19,30.15
4,30.09,30.09,30.09
5,30.14,30.16,30.15
6,30.13,30.11,30.07
7,29.91,29.9,29.85
8,29.7,29.77,29.78
9,29.63,29.6,29.6
10,29.53,29.67,29.78
11,29.91,29.96,29.97
12,29.98,30,30
13,29.95,29.93,29.94
14,29.99,30.04,30.03
15,30,30,29.98
16,29.93,29.86,29.8
17,29.92,29.99,30
18,29.99,29.99,29.98
19,29.93,29.92,29.87
20,29.7,29.74,29.75
21,29.68,29.76,29.82
22,29.96,29.96,29.93
23,29.83,29.88,29.88
24,29.88,29.82,29.78
25,29.7,29.7,29.68
26,29.83,29.92,29.95
27,30.06,30.11,30.12
28,30.12,30.11,30.09
29,30.12,30.14,30.13
30,30.05,30.01,29.98
31,29.97,30,30.02
