Date,800,1400,1800
1,29.62,29.61,29.67
2,29.75,29.86,29.92
3,30.1,30.16,30.18
4,30.33,30.37,30.38
5,30.41,30.4,30.37
6,30.32,30.32,30.3
7,30.33,30.23,30.21
8,30.1,30.08,30.04
9,29.79,29.57,29.57
10,29.86,29.86,29.75
11,29.76,29.89,29.95
12,30.2,30.28,30.29
13,30.24,30.19,30.11
14,29.73,29.55,29.53
15,29.39,29.58,29.66
16,29.85,29.9,29.94
17,29.94,29.92,29.89
18,29.81,29.78,29.78
19,29.8,29.84,29.87
20,29.97,30.01,30.02
21,30.02,30.02,30
22,29.91,29.89,29.86
23,29.77,29.76,29.73
24,29.78,29.85,29.89
25,30,30.12,30.18
26,30.31,30.34,30.35
27,30.3,30.27,30.26
28,30.27,30.3,30.29
29,30.29,30.28,30.26
30,30.22,30.27,30.27
31,30.24,30.22,30.19
