Date,800,1400,1800
1,30.08,30.02,29.99
2,29.88,29.92,29.94
3,29.98,30.02,30.1
4,30.2,30.23,30.23
5,30.24,30.25,30.24
6,30.23,30.2,30.18
7,30.12,30.07,30.05
8,30.02,30.04,30.04
9,30.14,30.13,30.14
10,30.13,30.1,30.1
11,30.11,30.14,30.15
12,30.15,30.18,30.18
13,30.28,30.3,30.3
14,30.33,30.34,30.27
15,30.35,30.36,30.36
16,30.34,30.33,30.29
17,30.09,30.03,30.01
18,30.08,30.09,30.06
19,29.96,29.88,29.85
20,29.85,29.85,29.83
21,29.85,29.84,29.79
22,29.72,29.83,29.9
23,29.88,29.71,29.6
24,29.43,29.59,29.7
25,30.02,30.13,30.18
26,30.26,30.29,30.28
27,30.27,30.24,30.21
28,30.09,30.09,30.05
29,30.02,30.02,30.02
30,29.89,29.84,29.87
