Date,800,1400,1800
1,30.08,30.13,30.17
2,30.49,30.49,30.54
3,30.67,30.66,30.66
4,30.62,30.56,30.54
5,30.37,30.26,30.21
6,30.05,30.02,29.99
7,29.95,29.92,29.87
8,29.52,29.43,29.41
9,29.51,29.4,29.38
10,29.69,29.75,29.75
11,29.6,29.41,29.28
12,29.37,29.56,29.64
13,30.01,30.07,30.1
14,30.19,30.12,30.17
15,30.04,29.95,29.89
16,29.68,29.79,29.88
17,30.26,30.35,30.38
18,30.44,30.44,30.42
19,30.46,30.46,30.44
20,30.33,30.33,30.34
21,30.36,30.35,30.35
22,30.46,30.47,30.46
23,30.51,30.51,30.51
24,30.55,30.54,30.54
25,30.55,30.52,30.51
26,30.53,30.51,30.51
27,30.55,30.56,30.56
28,30.45,30.39,30.31
29,29.86,29.97,30.07
30,30.09,30.02,30.03
31,30.15,30.09,30.07
