Date,800,1400,1800
1,29.73,29.85,29.93
2,29.93,29.81,29.74
3,29.39,29.49,29.55
4,29.97,30.02,30.02
5,29.82,29.83,29.88
6,29.76,29.84,29.88
7,30.04,30.2,30.24
8,30.19,30.07,30.03
9,30.19,30.32,30.37
10,30.29,30.2,30.17
11,30.14,30.18,30.2
12,30.23,30.2,30.18
13,30.18,30.17,30.18
14,30.35,30.37,30.4
15,30.53,30.58,30.6
16,30.7,30.77,30.77
17,30.83,30.85,30.85
18,30.91,30.92,30.92
19,30.84,30.79,30.76
20,30.68,30.67,30.67
21,30.72,30.71,30.68
22,30.59,30.54,30.54
23,30.52,30.56,30.58
24,30.67,30.67,30.66
25,30.61,30.59,30.56
26,30.41,30.33,30.29
27,30.25,30.29,30.28
28,30.2,30.19,30.17
29,30,30.16,30.18
30,30.21,30.18,30.18
31,30.38,30.46,30.48
