Date,800,1400,1800
1,29.73,29.75,29.77
2,29.88,29.93,29.93
3,29.89,29.88,29.84
4,29.84,29.85,29.85
5,29.89,29.91,29.91
6,29.9,29.9,29.87
7,29.49,29.57,29.58
8,29.58,29.55,29.52
9,29.49,29.53,29.54
10,29.73,29.84,29.88
11,29.98,29.93,29.85
12,29.77,29.82,29.82
13,29.78,29.82,29.81
14,29.81,29.84,29.86
15,30.03,30.11,30.14
16,30.23,30.23,30.23
17,30.32,30.33,30.32
18,30.33,30.33,30.28
19,30.18,30.16,30.13
20,30.07,30.08,30.07
21,30.12,30.11,30.11
22,30.13,30.15,30.14
23,30.18,30.22,30.21
24,30.16,30.14,30.09
25,29.94,29.82,29.75
26,29.7,29.82,29.86
27,30.01,30.04,30.04
28,29.98,29.97,29.95
29,30.01,30.09,30.12
30,30.19,30.21,30.2
31,30.13,30.12,30.05
