Date,800,1400,1800
1,30.04,29.92,29.79
2,29.62,29.69,29.71
3,29.67,29.65,29.64
4,29.72,29.79,29.84
5,29.96,30,30.01
6,30.16,30.22,30.25
7,30.25,30.26,30.24
8,30.19,30.16,30.15
9,30.09,30.1,30.08
10,30.07,30.1,30.11
11,30.22,30.27,30.29
12,30.36,30.37,30.37
13,30.29,30.26,30.22
14,30.15,30.19,30.19
15,30.07,30.03,30.02
16,29.98,29.98,29.97
17,30.08,30.13,30.16
18,30.11,30.11,30.13
19,30.21,30.24,30.24
20,30.12,30.13,30.13
21,30.16,30.13,30.09
22,29.99,29.96,29.93
23,29.86,29.87,29.82
24,29.79,29.81,29.77
25,29.65,29.73,29.76
26,29.77,29.74,29.74
27,29.83,29.85,29.87
28,29.73,29.67,29.77
29,29.81,29.89,29.95
30,29.97,29.98,29.94
31,29.81,29.74,29.75
