Date,800,1400,1800
1,29.98,29.9,29.88
2,29.97,29.99,29.96
3,29.86,29.83,29.81
4,29.87,29.89,29.91
5,29.95,29.9,29.82
6,29.64,29.64,29.64
7,29.75,29.93,30.01
8,30.08,30.06,30.03
9,30.14,30.17,30.19
10,30.23,30.24,30.24
11,30.21,30.16,30.12
12,30.05,30.06,30.07
13,30.14,30.16,30.13
14,29.98,30.05,30.09
15,30.06,30.01,29.98
16,30.05,30.1,30.11
17,30.13,30.15,30.13
18,30.12,30.08,30.05
19,29.93,29.92,29.9
20,30.11,30.16,30.18
21,30.2,30.2,30.18
22,30.16,30.15,30.12
23,30.05,29.95,29.92
24,30.03,29.98,30.01
25,30.07,29.97,29.97
26,29.77,29.64,29.57
27,29.46,29.47,29.49
28,29.48,29.47,29.47
29,29.42,29.44,29.44
30,29.37,29.41,29.46
31,29.61,29.65,29.71
