Date,800,1400,1800
1,30.24,30.23,30.21
2,30.03,29.98,29.99
3,30.03,30.08,30.08
4,30.12,30.27,30.13
5,30.15,30.11,30.09
6,29.93,29.89,29.89
7,29.73,29.74,29.81
8,29.89,29.89,29.99
9,30.03,30.02,29.99
10,29.84,29.89,29.94
11,29.94,29.94,29.98
12,29.77,29.69,29.59
13,29.45,29.41,29.39
14,29.23,29.23,29.19
15,29.19,29.21,29.18
16,29.12,29.2,29.22
17,29.31,29.37,29.41
18,29.63,29.71,29.73
19,29.87,29.94,29.99
20,30.1,30.13,30.15
21,30.03,30.11,30.09
22,29.96,30.04,30.1
23,30.17,30.13,29.96
24,29.76,29.8,29.72
25,29.21,29.57,29.61
26,29.63,29.75,29.84
27,30.02,30.07,30.08
28,29.96,29.95,29.87
29,29.73,29.73,29.73
30,29.8,29.85,29.84
