Date,800,1400,1800
1,29.66,29.88,29.96
2,30.15,30.17,30.16
3,30.17,30.18,30.19
4,30.31,30.36,30.39
5,30.42,30.39,30.38
6,30.38,30.41,30.41
7,30.41,30.38,30.37
8,30.24,30.22,30.22
9,30.2,30.2,30.18
10,30,29.9,29.84
11,29.68,29.59,29.55
12,29.52,29.6,29.63
13,29.82,29.73,29.69
14,29.8,29.88,29.94
15,30.12,30.19,30.22
16,30.23,30.25,30.27
17,30.09,30.05,30.08
18,30.11,29.95,29.83
19,29.53,29.58,29.61
20,29.56,29.66,29.74
21,29.93,29.94,29.83
22,29.78,29.81,29.81
23,29.88,29.9,29.91
24,30.01,30.01,30
25,30.04,30.02,29.97
26,30.05,30.05,30.06
27,30.18,30.25,30.28
28,30.36,30.39,30.37
29,30.36,30.34,30.31
