Date,800,1400,1800
1,29.96,30.01,30
2,29.76,29.76,29.76
3,29.84,29.97,30.02
4,30.22,30.29,30.32
5,30.36,30.36,30.34
6,30.28,30.27,30.24
7,30.11,30.16,30.21
8,30.21,30.09,30.13
9,30.05,30.08,30.12
10,30.11,30.16,30.17
11,30.15,30.16,30.14
12,30.05,29.93,29.84
13,29.82,29.95,30.06
14,30.18,30.18,30.18
15,29.98,29.88,29.83
16,29.79,29.93,29.98
17,30.2,30.26,30.26
18,30.2,30.15,30.12
19,30.02,30.02,30
20,29.92,29.88,29.83
21,29.95,30.06,30.07
22,30.16,30.17,30.15
23,30.08,30.05,30.02
24,29.99,30.04,30.06
25,29.97,29.99,29.99
26,30,29.96,29.9
27,29.69,29.64,29.67
28,29.81,29.87,29.89
29,29.82,29.71,29.67
30,29.57,29.57,29.52
