Date,800,1400,1800
1,29.99,30,29.97
2,29.93,29.94,29.95
3,29.96,29.96,29.91
4,29.82,29.91,29.95
5,30.11,30.19,30.21
6,30.26,30.27,30.26
7,30.11,30,29.92
8,29.68,29.62,29.61
9,29.53,29.56,29.64
10,29.78,29.82,29.78
11,29.38,29.46,29.57
12,29.64,29.8,29.84
13,29.83,29.81,29.79
14,29.86,29.96,29.93
15,29.89,29.85,29.83
16,29.9,29.92,29.94
17,29.88,29.92,29.95
18,29.95,29.97,29.97
19,30.05,30.09,30.12
20,30.05,30.04,30.03
21,30.07,30.12,30.14
22,30.19,30.18,30.16
23,30.11,30.11,30.1
24,30.11,30.13,30.14
25,30.16,30.18,30.16
26,30.14,30.13,30.1
27,29.99,29.93,29.87
28,29.91,29.95,29.94
29,29.89,29.87,29.84
30,29.89,29.94,29.94
