Date,800,1400,1800
1,30.41,30.4,30.37
2,30.3,30.26,30.22
3,30.11,30.08,30.04
4,30.04,30.02,29.99
5,29.91,29.94,29.9
6,29.88,29.84,29.82
7,29.79,29.81,29.81
8,29.83,29.83,29.83
9,29.79,29.79,29.79
10,29.79,29.82,29.84
11,29.85,29.87,29.88
12,29.85,29.83,29.79
13,29.64,29.63,29.66
14,29.75,29.8,29.8
15,29.64,29.63,29.71
16,29.69,29.7,29.67
17,29.78,29.86,29.96
18,30.14,30.2,30.21
19,30.36,30.4,30.41
20,30.35,30.3,30.25
21,30.25,30.3,30.3
22,30.39,30.43,30.43
23,30.52,30.52,30.5
24,30.43,30.41,30.35
25,30.01,30.09,30.09
26,29.98,29.97,29.95
27,29.89,29.82,29.81
28,29.98,30.06,30.08
29,29.74,29.97,30.09
30,30.24,30.27,30.27
