Date,800,1400,1800
1,30.52,30.58,30.59
2,30.62,30.62,30.6
3,30.52,30.47,30.43
4,30.36,30.3,30.27
5,30.19,30.15,30.1
6,30.05,30.05,30.02
7,30.06,30.09,30.09
8,30.1,30.09,30.08
9,30.08,30.08,30.08
10,30.08,30.06,30.04
11,29.97,29.95,29.91
12,29.86,29.88,29.94
13,30.1,30.13,30.13
14,30.05,29.98,29.89
15,29.72,29.75,29.75
16,29.9,29.97,30.02
17,30.13,30.15,30.18
18,30.23,30.24,30.22
19,30.23,30.2,30.17
20,30.07,30,29.98
21,29.8,29.61,29.42
22,29.55,29.59,29.49
23,29.48,29.62,
24,29.72,29.63,29.67
25,29.89,29.99,30.05
26,30.24,30.25,30.21
27,30.13,30.19,30.24
28,30.28,30.32,30.33
29,30.28,30.27,30.25
30,30.29,30.31,30.32
31,30.28,30.19,30.09
