Date,800,1400,1800
1,30.22,30.24,30.22
2,30.26,30.28,30.28
3,30.31,30.31,30.32
4,30.36,30.35,30.35
5,30.31,30.3,30.27
6,30.2,30.16,30.11
7,30.02,30,29.95
8,29.91,29.97,30
9,30.07,30.13,30.14
10,30.2,30.23,30.22
11,30.18,30.16,30.14
12,30.05,30.03,30.03
13,30.02,29.95,29.81
14,29.69,29.78,29.83
15,29.87,29.84,29.82
16,29.91,30.01,30.03
17,29.99,29.99,29.95
18,29.76,29.66,29.61
19,29.71,29.74,29.75
20,29.88,29.86,29.83
21,29.59,29.61,29.61
22,29.74,29.85,29.86
23,29.61,29.44,29.53
24,29.72,29.71,29.66
25,29.58,29.55,29.55
26,29.47,29.53,29.56
27,29.88,30.02,30.06
28,30.16,30.16,30.11
29,29.92,29.92,29.9
30,29.72,29.7,29.71
31,29.83,29.92,29.92
