Date,800,1400,1800
1,29.72,29.61,29.53
2,29.77,29.83,29.83
3,29.64,29.58,29.58
4,29.54,29.67,29.67
5,29.83,29.88,29.91
6,29.89,29.89,29.86
7,29.83,29.87,29.88
8,29.91,29.91,29.93
9,29.92,29.92,29.92
10,29.99,30.07,30.11
11,30.2,30.24,30.28
12,30.4,30.43,30.46
13,30.47,30.45,30.4
14,30.28,30.25,30.21
15,30.1,30.1,30.07
16,30.2,30.25,30.25
17,30.32,30.32,30.34
18,30.31,30.31,30.31
19,30.28,30.29,30.28
20,30.28,30.27,30.27
21,30.23,30.23,30.22
22,30.12,30.09,30.07
23,29.96,29.91,29.86
24,29.78,29.79,29.8
25,29.81,29.78,29.75
26,29.66,29.7,29.67
27,29.79,29.88,29.88
28,29.81,29.79,29.79
29,29.64,29.63,29.63
30,29.7,29.75,29.78
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,," "
