Date,800,1400,1800
1,30.17,30.23,30.26
2,30.14,30.02,29.96
3,29.87,29.8,29.81
4,29.66,29.61,29.58
5,29.5,29.28,29.21
6,29.59,29.71,29.76
7,29.8,29.83,29.88
8,29.81,29.81,29.81
9,29.83,29.87,29.84
10,29.53,29.53,29.12
11,29.29,29.27,29.25
12,29.13,29.16,29.19
13,29.67,29.84,29.84
14,29.8,29.88,29.96
15,29.72,29.44,29.57
16,29.4,29.55,29.84
17,30.08,30.18,30.24
18,30.26,30.18,30.12
19,29.88,29.78,29.72
20,29.61,29.68,29.68
21,29.68,29.79,29.87
22,30.19,30.26,30.24
23,30.01,30,30.06
24,30.21,30.16,30.16
25,30.1,30.07,30.01
26,29.94,29.89,29.85
27,29.76,29.76,29.74
28,29.67,29.62,29.53
29,29.46,29.54,29.62
30,29.81,29.92,29.94
