Date,800,1400,1800
1,29.87,29.88,29.88
2,29.73,29.7,29.65
3,29.72,29.85,29.88
4,29.78,29.79,29.84
5,29.92,29.86,29.86
6,29.77,29.82,29.87
7,29.94,29.94,29.86
8,29.78,29.76,29.78
9,29.92,29.93,29.96
10,30.07,30.16,30.19
11,30.25,30.28,30.27
12,30.23,30.15,30.11
13,30.12,30.13,30.12
14,29.97,29.89,29.82
15,29.76,29.76,29.76
16,29.91,30.03,30.1
17,30.21,30.26,30.24
18,30.23,30.26,30.26
19,30.17,30.11,30.07
20,30.06,30.07,30.05
21,29.86,29.86,29.85
22,29.78,29.81,29.8
23,29.72,29.76,29.83
24,29.89,29.94,29.97
25,29.86,29.76,29.82
26,29.91,29.94,29.97
27,30.04,30.05,30.12
28,30.23,30.24,30.24
29,30.23,30.24,30.24
30,30.21,30.19,30.16
31,30.09,30.13,30.13
