Date,800,1400,1800
1,29.78,29.78,29.78
2,29.9,29.9,29.88
3,29.94,30,30.04
4,30.24,30.29,30.31
5,30.41,30.41,30.4
6,30.34,30.28,30.24
7,30.13,30.02,29.88
8,29.86,29.97,30.02
9,30.3,30.35,30.38
10,30.42,30.4,30.37
11,30.25,30.19,30.12
12,29.9,29.87,29.87
13,29.78,29.78,29.84
14,29.75,29.4,29.33
15,29.58,29.65,29.67
16,29.87,29.92,29.98
17,30.08,30.06,30.03
18,29.91,29.95,30.01
19,30.12,30.11,30.07
20,30.16,30.27,30.33
21,30.56,30.57,30.57
22,30.59,30.58,30.56
23,30.56,30.56,30.54
24,30.54,30.54,30.51
25,30.47,30.43,30.4
26,30.29,30.21,30.13
27,29.96,29.94,29.93
28,29.69,29.69,29.8
29,29.97,30.03,30.05
30,30.07,29.98,29.9
