Date,800,1400,1800
1,30.04,29.93,29.87
2,29.98,29.92,29.81
3,29.73,29.72,29.73
4,29.85,29.92,29.92
5,29.9,29.9,29.92
6,30.08,30.1,30.07
7,30.08,30.11,30.15
8,30.3,30.29,30.25
9,29.82,29.92,29.99
10,30.12,30.04,29.91
11,29.64,29.64,29.66
12,29.56,29.58,29.7
13,30.03,30.12,30.16
14,30.15,30.13,30.13
15,30.2,30.24,30.26
16,30.34,30.32,30.29
17,30.31,30.33,30.31
18,30.31,30.32,30.29
19,30.15,30.1,30.06
20,30.02,30,29.99
21,29.98,29.97,29.94
22,29.78,29.75,29.75
23,29.79,29.76,29.72
24,29.68,29.72,29.72
25,29.6,29.67,29.74
26,30.03,30.06,30.09
27,30.16,30.19,30.21
28,30.25,30.21,30.15
29,29.92,29.83,29.79
30,29.66,29.61,29.59
31,29.5,29.52,29.54
