Date,800,1400,1800
1,29.71,29.7,29.72
2,30.01,29.96,29.85
3,29.55,29.42,29.33
4,29.32,29.31,29.31
5,29.28,29.35,29.37
6,29.37,29.31,29.3
7,29.3,29.33,29.35
8,29.54,29.62,29.66
9,29.72,29.72,29.72
10,29.72,29.7,29.7
11,29.63,29.58,29.56
12,29.41,29.38,29.37
13,29.36,29.4,29.43
14,29.57,29.66,29.68
15,29.71,29.67,29.65
16,29.51,29.56,29.59
17,29.71,29.56,29.45
18,29.35,29.45,29.53
19,29.86,29.98,30.06
20,30.24,30.21,30.21
21,30.07,30.11,30.11
22,29.8,29.54,29.54
23,29.88,29.91,29.91
24,29.89,29.89,29.85
25,29.78,29.74,29.74
26,29.62,29.68,29.63
27,29.69,29.72,29.76
28,29.79,29.75,29.69
29,29.54,29.59,29.64
30,29.54,29.68,29.72
31,29.69,29.73,29.75
