Date,800,1400,1800
1,29.25,29.3,29.33
2,29.47,29.56,29.63
3,30.02,30.09,30.12
4,30.21,30.18,30.15
5,29.95,29.93,29.93
6,29.96,29.95,29.89
7,30.07,30.16,30.15
8,29.9,29.78,29.73
9,29.83,29.96,30.03
10,30.26,30.29,30.31
11,30.38,30.41,30.43
12,30.52,30.56,30.58
13,30.51,30.45,30.42
14,30.38,30.51,30.51
15,30.43,30.51,30.51
16,30.43,30.4,30.4
17,30.36,30.35,30.34
18,30.31,30.3,30.3
19,30.33,30.32,30.31
20,30.36,30.39,30.42
21,30.47,30.51,30.53
22,30.54,30.57,30.58
23,30.61,30.62,30.62
24,30.58,30.56,30.53
25,30.46,30.42,30.38
26,30.34,30.36,30.35
27,30.35,30.39,30.41
28,30.51,30.55,30.56
29,30.56,30.57,30.56
30,30.48,30.45,30.41
31,30.53,30.58,30.53
