Date,800,1400,1800
1,30.22,30.22,30.22
2,30.27,30.27,30.27
3,30.22,30.22,30.21
4,30.27,30.29,30.29
5,30.3,30.32,30.32
6,30.33,30.34,30.34
7,30.38,30.39,30.36
8,30.33,30.33,30.34
9,30.34,30.37,30.37
10,30.32,30.4,30.41
11,30.18,30.16,30.13
12,30.11,30.13,30.17
13,30.31,30.35,30.34
14,30.14,30.18,30.18
15,30.24,30.29,30.29
16,30.19,30.11,30.15
17,30.25,30.3,30.34
18,30.38,30.43,30.43
19,30.5,30.53,30.51
20,30.44,30.41,30.41
21,30.39,30.39,30.41
22,30.36,30.34,30.33
23,30.26,30.26,30.27
24,30.28,30.28,30.27
25,30.15,30.11,30.1
26,30.18,30.22,30.25
27,30.22,30.21,30.13
28,30.02,29.93,29.92
29,29.84,29.85,29.89
30,29.96,30.03,30.08
