Date,800,1400,1800
1,30.2,30.18,30.15
2,30.11,30.07,30.08
3,30.05,30.05,30.05
4,30.07,30.08,30.08
5,30.16,30.22,30.26
6,30.42,30.43,30.45
7,30.49,30.48,30.47
8,30.23,30.09,30.03
9,29.9,29.98,30.01
10,30.15,30.15,30.12
11,29.86,29.9,29.93
12,30.01,29.96,29.88
13,29.96,29.8,29.73
14,29.47,29.72,29.8
15,30.13,30.21,30.26
16,30.36,30.32,30.3
17,30.22,30.18,30.14
18,29.93,29.92,29.92
19,29.77,29.69,29.67
20,29.47,29.39,29.38
21,29.42,29.32,29.29
22,28.93,28.81,28.77
23,29.08,29.15,29.19
24,29.43,29.5,29.51
25,29.65,29.78,29.84
26,30,30.03,30.05
27,30.17,30.18,30.18
28,30.24,30.24,30.23
29,30.13,30.15,30.16
30,30.3,30.27,30.27
31,30.13,29.93,29.86
