Date,800,1400,1800
1,30.22,30.24,30.22
2,30.19,30.2,30.22
3,30.29,30.31,30.29
4,30.32,30.37,30.37
5,30.41,30.41,30.38
6,30.31,30.28,30.23
7,30.09,30.07,30.03
8,29.98,29.98,29.99
9,29.97,29.92,29.87
10,29.83,29.87,29.88
11,29.89,29.86,29.74
12,29.48,29.4,29.33
13,29.16,29.16,29.18
14,29.44,29.63,29.72
15,29.94,30.05,30.06
16,29.95,29.93,29.93
17,29.74,29.61,29.67
18,29.64,29.71,29.76
19,29.96,29.89,29.86
20,29.79,29.82,29.87
21,30.14,30.19,30.21
22,30.14,30.11,30.11
23,30.08,30.08,30.07
24,30,29.96,29.92
25,29.75,29.69,29.67
26,29.64,29.61,29.58
27,29.42,29.34,29.42
28,29.66,29.71,29.72
29,29.77,29.82,29.83
30,29.93,29.95,29.93
31,29.84,29.82,29.77
