Date,800,1400,1800
1,30.07,30.07,30.06
2,29.98,29.94,29.92
3,29.73,29.72,29.7
4,29.69,29.72,29.72
5,29.81,29.89,29.97
6,30.12,30.22,30.22
7,30.27,30.3,30.3
8,30.25,30.19,30.15
9,29.87,29.88,29.89
10,29.96,30.05,30.08
11,30.12,30.08,30
12,29.9,29.97,30.03
13,30.11,30.15,30.16
14,30.12,30.11,30.08
15,30.02,30.04,30.03
16,30.04,30.02,30.02
17,29.74,29.6,29.64
18,29.56,29.57,29.65
19,29.67,29.72,29.76
20,29.69,29.47,29.37
21,29.58,29.62,29.66
22,29.61,29.71,29.73
23,29.84,29.9,29.95
24,29.93,29.94,29.9
25,29.68,29.6,29.49
26,29.56,29.51,29.47
27,29.36,29.36,29.42
28,29.67,29.79,29.87
29,29.99,30.06,30.11
30,30.07,30,29.92
31,29.67,29.58,29.53
