Date,800,1400,1800
1,30.07,29.96,29.94
2,29.88,29.89,29.92
3,30.04,30.01,30
4,29.95,29.96,29.95
5,29.91,29.9,29.89
6,30.03,30.07,30.1
7,30.21,30.24,30.21
8,30.29,30.28,30.26
9,30.2,30.11,30.09
10,30.11,30.14,30.16
11,30.23,30.2,30.17
12,30.15,30.1,30.05
13,29.93,29.86,29.86
14,29.73,29.65,29.64
15,29.81,29.85,29.87
16,29.62,29.25,29.15
17,29.23,29.34,29.3
18,29.43,29.64,29.76
19,29.91,29.96,29.68
20,30.11,30.16,30.2
21,30.41,30.46,30.47
22,30.35,30.26,30.21
23,30.2,30.26,30.31
24,30.3,30.3,30.26
25,30.11,29.92,29.73
26,29.7,29.89,30.01
27,30.47,30.48,30.47
28,30.47,30.45,30.45
29,30.35,30.24,30.17
30,29.94,29.81,29.75
