Date,800,1400,1800
1,30.1,30,29.92
2,29.69,29.66,29.67
3,29.64,29.62,29.64
4,29.77,29.76,29.7
5,29.6,29.61,29.65
6,29.71,29.8,29.82
7,29.9,29.9,29.87
8,29.84,29.84,29.84
9,29.9,29.92,29.96
10,30.04,30.06,30.07
11,30,29.91,29.91
12,29.96,30.01,30.04
13,29.95,29.87,29.84
14,29.89,29.93,29.96
15,29.87,29.72,29.62
16,29.58,29.68,29.74
17,29.87,29.92,29.95
18,29.71,29.45,29.2
19,29.37,29.4,29.35
20,29.55,29.77,29.78
21,30.1,30.22,30.25
22,30.2,30.12,30.04
23,29.77,29.77,29.81
24,30.2,30.26,30.26
25,30.26,30.25,30.22
26,30.24,30.27,30.27
27,30.2,30.15,30.12
28,30.06,30.06,30.06
29,30.22,30.26,30.26
30,30.08,30.05,30.07
31,29.82,29.78,29.78
