Date,800,1400,1800
1,29.98,29.95,29.9
2,29.83,29.93,30.01
3,29.95,29.85,29.84
4,29.91,29.98,30
5,30.04,30.16,30.28
6,30.53,30.58,30.57
7,30.51,30.47,30.41
8,30.11,29.92,29.84
9,29.82,29.86,29.93
10,29.96,29.81,29.73
11,29.69,29.4,29.39
12,29.45,29.49,29.42
13,29.06,29.24,29.32
14,29.39,29.48,29.52
15,29.58,29.65,29.69
16,29.71,29.67,29.63
17,29.65,29.67,29.68
18,29.51,29.44,29.45
19,29.45,29.49,29.48
20,29.4,29.34,29.32
21,29.34,29.41,29.43
22,29.39,29.35,29.33
23,29.35,29.49,29.61
24,29.94,30.01,30.01
25,30,29.97,29.93
26,29.79,29.7,29.64
27,29.45,29.49,29.56
28,29.88,29.92,29.92
29,29.97,29.92,29.86
30,29.73,29.72,29.71
31,29.74,29.76,29.76
