Date,800,1400,1800
1,30.09,30.1,30.11
2,29.92,29.81,29.76
3,29.8,29.87,29.94
4,30.08,30.04,30.03
5,29.95,30.1,30.16
6,30.26,30.28,30.31
7,30.42,30.35,30.28
8,29.81,29.82,29.82
9,29.73,29.76,29.77
10,29.61,29.37,29.35
11,29.19,29.28,29.31
12,29.83,29.92,29.96
13,29.82,29.75,29.74
14,29.85,29.87,29.89
15,29.97,29.99,29.99
16,29.98,29.96,29.94
17,29.79,29.82,29.83
18,30.03,30.07,30.11
19,30.16,30.11,30.07
20,29.98,29.94,29.92
21,29.77,29.71,29.7
22,29.74,29.76,29.76
23,29.76,29.78,29.78
24,29.88,29.92,29.93
25,29.89,29.85,29.84
26,29.8,29.79,29.73
27,29.78,29.91,29.92
28,29.67,29.56,29.5
29,29.28,29.31,29.27
30,29.11,29.12,29.09
31,28.77,28.89,28.93
