Date,800,1400,1800
1,29.88,29.85,29.88
2,29.63,29.58,29.63
3,29.7,29.77,29.76
4,29.62,29.66,29.68
5,29.77,29.78,29.79
6,29.93,29.98,30.02
7,30.11,30.15,30.18
8,30.2,30.19,30.16
9,30.12,30.1,30.09
10,30.12,30.11,30.11
11,30.05,30.01,29.98
12,29.89,29.82,29.79
13,29.69,29.69,29.69
14,29.55,29.49,29.47
15,29.69,29.69,29.7
16,29.73,29.84,29.92
17,30.06,30.01,29.97
18,29.79,29.67,29.63
19,29.65,29.72,29.74
20,29.75,29.78,29.81
21,30.01,30.05,30.07
22,30.09,30.09,30.07
23,30.1,30.13,30.17
24,30.2,30.18,30.14
25,30.01,29.93,29.97
26,30.2,30.19,30.23
27,30.44,30.48,30.48
28,30.48,30.44,30.4
29,30.19,30.16,30.15
30,30.29,30.34,30.31
