Date,800,1400,1800
1,30.21,30.28,30.31
2,30.36,30.37,30.38
3,30.41,30.43,30.43
4,30.43,30.43,30.41
5,30.37,30.33,30.3
6,30.2,30.23,30.25
7,30.29,30.28,30.27
8,30.2,30.17,30.13
9,30.09,30.09,30.06
10,30.07,30.1,30.14
11,30.19,30.22,30.25
12,30.33,30.36,30.36
13,30.36,30.35,30.32
14,30.25,30.25,30.25
15,30.18,30.18,30.18
16,30.23,30.23,30.23
17,30.24,30.26,30.27
18,30.23,30.23,30.2
19,30.22,30.26,30.26
20,30.17,30.18,30.21
21,30.26,30.26,30.22
22,30.06,30.03,30.03
23,30.11,30.16,30.19
24,30.39,30.43,30.45
25,30.47,30.47,30.41
26,30.34,30.31,30.24
27,30.19,30.2,30.2
28,30.24,30.27,30.26
29,30.26,30.23,30.18
30,30.15,30.15,30.17
31,30.18,30.13,30.12
