Date,800,1400,1800
1,29.72,29.75,29.77
2,29.84,29.91,29.91
3,29.68,29.63,29.51
4,29.49,29.51,29.51
5,29.42,29.47,29.49
6,29.43,29.37,29.39
7,29.5,29.51,29.5
8,29.53,29.55,29.5
9,29.53,29.53,29.5
10,29.36,29.34,29.35
11,29.45,29.47,29.51
12,29.57,29.61,29.69
13,29.75,29.78,29.75
14,29.92,29.98,30.04
15,30,30.01,29.98
16,29.71,29.64,29.54
17,29.63,29.54,29.46
18,29.5,29.54,29.57
19,29.63,29.68,29.67
20,29.48,29.62,29.7
21,29.88,29.95,30
22,30.15,30.16,30.16
23,30.06,30.03,30
24,29.87,29.83,29.78
25,29.79,29.84,29.84
26,29.85,29.88,29.9
27,29.89,29.94,30.08
28,30.15,30.18,30.21
29,30.23,30.23,30.21
30,30.12,30.13,30.13
31,30.16,30.14,30.13
