Date,800,1400,1800
1,30.37,30.34,30.34
2,30.25,30.25,30.26
3,30.53,30.61,30.62
4,30.58,30.54,30.51
5,30.49,30.46,30.4
6,30.22,30.13,30.03
7,29.81,29.75,29.69
8,29.56,29.61,29.63
9,29.61,29.44,29.23
10,29.01,29.12,29.28
11,29.49,29.52,29.52
12,29.45,29.45,29.47
13,29.68,29.73,29.78
14,29.9,29.9,29.88
15,29.52,29.37,29.3
16,29.12,29.14,29.17
17,29.25,29.36,29.44
18,29.6,29.71,29.76
19,29.89,29.92,29.94
20,29.87,29.79,29.79
21,29.95,29.97,29.99
22,30.04,30.03,30.02
23,29.99,30.02,30.02
24,29.97,29.94,29.9
25,29.86,29.84,29.8
26,29.85,29.91,30
27,30.06,29.96,29.94
28,29.93,29.98,30.01
29,30.01,30.01,30
30,29.99,30,30.01
31,30.05,30.01,29.94
