Date,800,1400,1800
1,29.74,29.65,29.54
2,29.63,29.68,29.71
3,29.49,29.57,29.59
4,29.61,29.79,29.82
5,29.82,29.76,29.67
6,29.6,29.7,29.73
7,29.8,29.71,29.57
8,29.17,29.15,29.18
9,29.38,29.45,29.53
10,29.74,29.86,29.95
11,30.26,30.27,30.28
12,30.3,30.32,30.3
13,30.23,30.17,30.14
14,29.99,29.93,29.91
15,29.86,29.87,29.87
16,30.08,30.16,30.2
17,30.35,30.37,30.36
18,30.35,30.32,30.29
19,30.26,30.21,30.18
20,30.15,30.15,30.14
21,30.03,29.95,29.9
22,29.69,29.66,29.65
23,29.64,29.62,29.6
24,29.63,29.61,29.57
25,29.63,29.62,29.58
26,29.63,29.69,29.73
27,29.76,29.76,29.79
28,29.83,29.82,29.76
29,29.86,29.97,30.05
30,30.26,30.24,30.18
31,29.88,29.9,29.91
