Date,800,1400,1800
1,29.73,29.85,29.86
2,29.53,29.59,29.6
3,29.63,29.65,29.6
4,29.39,29.48,29.59
5,29.56,29.52,29.43
6,29.4,29.49,29.55
7,29.59,29.6,29.65
8,29.87,29.97,30.08
9,30.25,30.29,30.31
10,30.23,30.19,30.14
11,29.97,29.94,29.9
12,29.88,29.87,29.84
13,29.85,29.85,29.84
14,29.79,29.75,29.72
15,29.58,29.49,29.41
16,29.63,29.7,29.71
17,29.61,29.74,29.83
18,29.77,29.78,29.78
19,29.76,29.77,29.77
20,29.87,29.98,30.07
21,30.04,29.96,29.78
22,29.87,29.9,29.94
23,30.13,30.19,30.22
24,30.19,30.16,30.12
25,30.08,30.1,30.1
26,30.1,30.12,30.16
27,30.25,30.22,30.17
28,30.12,30.11,30.1
29,30.23,30.28,30.31
30,30.42,30.41,30.36
